date,region,mode,trips,lat,lon,methodology_note,baseline_2019,index_2019
2021-07-01,Central Coast,Ferry,21846,-33.425,151.342,stable,40594.416666666664,53.8
2021-08-01,Central Coast,Ferry,20955,-33.425,151.342,stable,40594.416666666664,51.6
2021-09-01,Central Coast,Ferry,19906,-33.425,151.342,stable,40594.416666666664,49.0
2021-10-01,Central Coast,Ferry,20518,-33.425,151.342,stable,40594.416666666664,50.5
2021-11-01,Central Coast,Ferry,19771,-33.425,151.342,stable,40594.416666666664,48.7
2021-12-01,Central Coast,Ferry,21409,-33.425,151.342,stable,40594.416666666664,52.7
2022-01-01,Central Coast,Ferry,30580,-33.425,151.342,stable,40594.416666666664,75.3
2022-02-01,Central Coast,Ferry,29778,-33.425,151.342,stable,40594.416666666664,73.4
2022-03-01,Central Coast,Ferry,32031,-33.425,151.342,stable,40594.416666666664,78.9
2022-04-01,Central Coast,Ferry,32698,-33.425,151.342,stable,40594.416666666664,80.5
2022-05-01,Central Coast,Ferry,32359,-33.425,151.342,stable,40594.416666666664,79.7
2022-06-01,Central Coast,Ferry,29366,-33.425,151.342,stable,40594.416666666664,72.3
2022-07-01,Central Coast,Ferry,27922,-33.425,151.342,stable,40594.416666666664,68.8
2022-08-01,Central Coast,Ferry,26976,-33.425,151.342,stable,40594.416666666664,66.5
2022-09-01,Central Coast,Ferry,27473,-33.425,151.342,stable,40594.416666666664,67.7
2022-10-01,Central Coast,Ferry,27664,-33.425,151.342,stable,40594.416666666664,68.1
2022-11-01,Central Coast,Ferry,27646,-33.425,151.342,stable,40594.416666666664,68.1
2022-12-01,Central Coast,Ferry,26909,-33.425,151.342,stable,40594.416666666664,66.3
2023-01-01,Central Coast,Ferry,35133,-33.425,151.342,stable,40594.416666666664,86.5
2023-02-01,Central Coast,Ferry,35355,-33.425,151.342,stable,40594.416666666664,87.1
2023-03-01,Central Coast,Ferry,37487,-33.425,151.342,stable,40594.416666666664,92.3
2023-04-01,Central Coast,Ferry,37887,-33.425,151.342,stable,40594.416666666664,93.3
2023-05-01,Central Coast,Ferry,36153,-33.425,151.342,stable,40594.416666666664,89.1
2023-06-01,Central Coast,Ferry,37181,-33.425,151.342,stable,40594.416666666664,91.6
2023-07-01,Central Coast,Ferry,34283,-33.425,151.342,stable,40594.416666666664,84.5
2023-08-01,Central Coast,Ferry,33189,-33.425,151.342,stable,40594.416666666664,81.8
2023-09-01,Central Coast,Ferry,32136,-33.425,151.342,stable,40594.416666666664,79.2
2023-10-01,Central Coast,Ferry,32666,-33.425,151.342,stable,40594.416666666664,80.5
2023-11-01,Central Coast,Ferry,32146,-33.425,151.342,stable,40594.416666666664,79.2
2023-12-01,Central Coast,Ferry,31291,-33.425,151.342,stable,40594.416666666664,77.1
2024-01-01,Central Coast,Ferry,34561,-33.425,151.342,stable,40594.416666666664,85.1
2024-02-01,Central Coast,Ferry,37645,-33.425,151.342,stable,40594.416666666664,92.7
2024-03-01,Central Coast,Ferry,38053,-33.425,151.342,stable,40594.416666666664,93.7
2024-04-01,Central Coast,Ferry,38301,-33.425,151.342,stable,40594.416666666664,94.4
2024-05-01,Central Coast,Ferry,36899,-33.425,151.342,stable,40594.416666666664,90.9
2024-06-01,Central Coast,Ferry,37941,-33.425,151.342,stable,40594.416666666664,93.5
2024-07-01,Central Coast,Ferry,35620,-33.425,151.342,stable,40594.416666666664,87.7
2024-08-01,Central Coast,Ferry,34790,-33.425,151.342,stable,40594.416666666664,85.7
2024-09-01,Central Coast,Ferry,32120,-33.425,151.342,stable,40594.416666666664,79.1
2024-10-01,Central Coast,Ferry,34868,-33.425,151.342,stable,40594.416666666664,85.9
2024-11-01,Central Coast,Ferry,32201,-33.425,151.342,stable,40594.416666666664,79.3
2024-12-01,Central Coast,Ferry,36521,-33.425,151.342,stable,40594.416666666664,90.0
2025-01-01,Central Coast,Ferry,40537,-33.425,151.342,stable,40594.416666666664,99.9
2025-02-01,Central Coast,Ferry,40993,-33.425,151.342,stable,40594.416666666664,101.0
2025-03-01,Central Coast,Ferry,41608,-33.425,151.342,stable,40594.416666666664,102.5
2025-04-01,Central Coast,Ferry,41802,-33.425,151.342,stable,40594.416666666664,103.0
2025-05-01,Central Coast,Ferry,41844,-33.425,151.342,stable,40594.416666666664,103.1
2025-06-01,Central Coast,Ferry,41851,-33.425,151.342,stable,40594.416666666664,103.1
2025-07-01,Central Coast,Ferry,40727,-33.425,151.342,stable,40594.416666666664,100.3
2025-08-01,Central Coast,Ferry,37099,-33.425,151.342,stable,40594.416666666664,91.4
2025-09-01,Central Coast,Ferry,37531,-33.425,151.342,stable,40594.416666666664,92.5
2025-10-01,Central Coast,Ferry,36421,-33.425,151.342,stable,40594.416666666664,89.7
2025-11-01,Central Coast,Ferry,35411,-33.425,151.342,stable,40594.416666666664,87.2
2025-12-01,Central Coast,Ferry,37215,-33.425,151.342,stable,40594.416666666664,91.7
2019-01-01,Central Coast,Light rail,51737,-33.425,151.342,stable,53255.083333333336,97.1
2019-02-01,Central Coast,Light rail,53207,-33.425,151.342,stable,53255.083333333336,99.9
2019-03-01,Central Coast,Light rail,54993,-33.425,151.342,stable,53255.083333333336,103.3
2019-04-01,Central Coast,Light rail,61113,-33.425,151.342,stable,53255.083333333336,114.8
2019-05-01,Central Coast,Light rail,56656,-33.425,151.342,stable,53255.083333333336,106.4
2019-06-01,Central Coast,Light rail,57604,-33.425,151.342,stable,53255.083333333336,108.2
2019-07-01,Central Coast,Light rail,54029,-33.425,151.342,stable,53255.083333333336,101.5
2019-08-01,Central Coast,Light rail,49803,-33.425,151.342,stable,53255.083333333336,93.5
2019-09-01,Central Coast,Light rail,48737,-33.425,151.342,stable,53255.083333333336,91.5
2019-10-01,Central Coast,Light rail,49308,-33.425,151.342,stable,53255.083333333336,92.6
2019-11-01,Central Coast,Light rail,49893,-33.425,151.342,stable,53255.083333333336,93.7
2019-12-01,Central Coast,Light rail,51981,-33.425,151.342,stable,53255.083333333336,97.6
2020-01-01,Central Coast,Light rail,51788,-33.425,151.342,stable,53255.083333333336,97.2
2020-02-01,Central Coast,Light rail,55303,-33.425,151.342,stable,53255.083333333336,103.8
2020-03-01,Central Coast,Light rail,19682,-33.425,151.342,stable,53255.083333333336,37.0
2020-04-01,Central Coast,Light rail,20188,-33.425,151.342,stable,53255.083333333336,37.9
2020-05-01,Central Coast,Light rail,19817,-33.425,151.342,stable,53255.083333333336,37.2
2020-06-01,Central Coast,Light rail,19886,-33.425,151.342,stable,53255.083333333336,37.3
2020-07-01,Central Coast,Light rail,19555,-33.425,151.342,stable,53255.083333333336,36.7
2020-08-01,Central Coast,Light rail,18464,-33.425,151.342,stable,53255.083333333336,34.7
2020-09-01,Central Coast,Light rail,16674,-33.425,151.342,stable,53255.083333333336,31.3
2020-10-01,Central Coast,Light rail,16541,-33.425,151.342,stable,53255.083333333336,31.1
2020-11-01,Central Coast,Light rail,17967,-33.425,151.342,stable,53255.083333333336,33.7
2020-12-01,Central Coast,Light rail,17674,-33.425,151.342,stable,53255.083333333336,33.2
2021-01-01,Central Coast,Light rail,30497,-33.425,151.342,stable,53255.083333333336,57.3
2021-02-01,Central Coast,Light rail,31468,-33.425,151.342,stable,53255.083333333336,59.1
2021-03-01,Central Coast,Light rail,33306,-33.425,151.342,stable,53255.083333333336,62.5
2021-04-01,Central Coast,Light rail,33512,-33.425,151.342,stable,53255.083333333336,62.9
2021-05-01,Central Coast,Light rail,31122,-33.425,151.342,stable,53255.083333333336,58.4
2021-06-01,Central Coast,Light rail,31194,-33.425,151.342,stable,53255.083333333336,58.6
2021-07-01,Central Coast,Light rail,28422,-33.425,151.342,stable,53255.083333333336,53.4
2021-08-01,Central Coast,Light rail,27998,-33.425,151.342,stable,53255.083333333336,52.6
2021-09-01,Central Coast,Light rail,29193,-33.425,151.342,stable,53255.083333333336,54.8
2021-10-01,Central Coast,Light rail,27974,-33.425,151.342,stable,53255.083333333336,52.5
2021-11-01,Central Coast,Light rail,27283,-33.425,151.342,stable,53255.083333333336,51.2
2021-12-01,Central Coast,Light rail,28837,-33.425,151.342,stable,53255.083333333336,54.1
2022-01-01,Central Coast,Light rail,40923,-33.425,151.342,stable,53255.083333333336,76.8
2022-02-01,Central Coast,Light rail,39511,-33.425,151.342,stable,53255.083333333336,74.2
2022-03-01,Central Coast,Light rail,40958,-33.425,151.342,stable,53255.083333333336,76.9
2022-04-01,Central Coast,Light rail,43460,-33.425,151.342,stable,53255.083333333336,81.6
2022-05-01,Central Coast,Light rail,43136,-33.425,151.342,stable,53255.083333333336,81.0
2022-06-01,Central Coast,Light rail,41260,-33.425,151.342,stable,53255.083333333336,77.5
2022-07-01,Central Coast,Light rail,40414,-33.425,151.342,stable,53255.083333333336,75.9
2022-08-01,Central Coast,Light rail,38394,-33.425,151.342,stable,53255.083333333336,72.1
2022-09-01,Central Coast,Light rail,36991,-33.425,151.342,stable,53255.083333333336,69.5
2022-10-01,Central Coast,Light rail,35882,-33.425,151.342,stable,53255.083333333336,67.4
2022-11-01,Central Coast,Light rail,36820,-33.425,151.342,stable,53255.083333333336,69.1
2022-12-01,Central Coast,Light rail,36981,-33.425,151.342,stable,53255.083333333336,69.4
2023-01-01,Central Coast,Light rail,44607,-33.425,151.342,stable,53255.083333333336,83.8
2023-02-01,Central Coast,Light rail,46396,-33.425,151.342,stable,53255.083333333336,87.1
2023-03-01,Central Coast,Light rail,46641,-33.425,151.342,stable,53255.083333333336,87.6
2023-04-01,Central Coast,Light rail,47308,-33.425,151.342,stable,53255.083333333336,88.8
2023-05-01,Central Coast,Light rail,51108,-33.425,151.342,stable,53255.083333333336,96.0
2023-06-01,Central Coast,Light rail,47096,-33.425,151.342,stable,53255.083333333336,88.4
2023-07-01,Central Coast,Light rail,43871,-33.425,151.342,stable,53255.083333333336,82.4
2023-08-01,Central Coast,Light rail,41651,-33.425,151.342,stable,53255.083333333336,78.2
2023-09-01,Central Coast,Light rail,40075,-33.425,151.342,stable,53255.083333333336,75.3
2023-10-01,Central Coast,Light rail,43456,-33.425,151.342,stable,53255.083333333336,81.6
2023-11-01,Central Coast,Light rail,40196,-33.425,151.342,stable,53255.083333333336,75.5
2023-12-01,Central Coast,Light rail,44961,-33.425,151.342,stable,53255.083333333336,84.4
2024-01-01,Central Coast,Light rail,50554,-33.425,151.342,stable,53255.083333333336,94.9
2024-02-01,Central Coast,Light rail,52871,-33.425,151.342,stable,53255.083333333336,99.3
2024-03-01,Central Coast,Light rail,49084,-33.425,151.342,stable,53255.083333333336,92.2
2024-04-01,Central Coast,Light rail,51459,-33.425,151.342,stable,53255.083333333336,96.6
2024-05-01,Central Coast,Light rail,53627,-33.425,151.342,stable,53255.083333333336,100.7
2024-06-01,Central Coast,Light rail,48306,-33.425,151.342,stable,53255.083333333336,90.7
2024-07-01,Central Coast,Light rail,51711,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,97.1
2024-08-01,Central Coast,Light rail,48346,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,90.8
2024-09-01,Central Coast,Light rail,50793,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,95.4
2024-10-01,Central Coast,Light rail,49859,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,93.6
2024-11-01,Central Coast,Light rail,50663,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,95.1
2024-12-01,Central Coast,Light rail,48366,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,90.8
2025-01-01,Central Coast,Light rail,55568,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,104.3
2025-02-01,Central Coast,Light rail,57603,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,108.2
2025-03-01,Central Coast,Light rail,61133,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,114.8
2025-04-01,Central Coast,Light rail,58561,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,110.0
2025-05-01,Central Coast,Light rail,59465,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,111.7
2025-06-01,Central Coast,Light rail,56723,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,106.5
2025-07-01,Central Coast,Light rail,57656,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,108.3
2025-08-01,Central Coast,Light rail,53418,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,100.3
2025-09-01,Central Coast,Light rail,52320,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,98.2
2025-10-01,Central Coast,Light rail,50330,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,94.5
2025-11-01,Central Coast,Light rail,54038,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,101.5
2025-12-01,Central Coast,Light rail,53547,-33.425,151.342,synthetic allocation change from July 2024,53255.083333333336,100.5
2019-01-01,Newcastle,Train,520106,-32.9283,151.7817,stable,507489.5833333333,102.5
2019-02-01,Newcastle,Train,511753,-32.9283,151.7817,stable,507489.5833333333,100.8
2019-03-01,Newcastle,Train,563327,-32.9283,151.7817,stable,507489.5833333333,111.0
2019-04-01,Newcastle,Train,571391,-32.9283,151.7817,stable,507489.5833333333,112.6
2019-05-01,Newcastle,Train,532182,-32.9283,151.7817,stable,507489.5833333333,104.9
2019-06-01,Newcastle,Train,506382,-32.9283,151.7817,stable,507489.5833333333,99.8
2019-07-01,Newcastle,Train,492912,-32.9283,151.7817,stable,507489.5833333333,97.1
2019-08-01,Newcastle,Train,481581,-32.9283,151.7817,stable,507489.5833333333,94.9
2019-09-01,Newcastle,Train,491396,-32.9283,151.7817,stable,507489.5833333333,96.8
2019-10-01,Newcastle,Train,477492,-32.9283,151.7817,stable,507489.5833333333,94.1
2019-11-01,Newcastle,Train,482182,-32.9283,151.7817,stable,507489.5833333333,95.0
2019-12-01,Newcastle,Train,459171,-32.9283,151.7817,stable,507489.5833333333,90.5
2020-01-01,Newcastle,Train,485000,-32.9283,151.7817,stable,507489.5833333333,95.6
2020-02-01,Newcastle,Train,528809,-32.9283,151.7817,stable,507489.5833333333,104.2
2020-03-01,Newcastle,Train,195525,-32.9283,151.7817,stable,507489.5833333333,38.5
2020-04-01,Newcastle,Train,190236,-32.9283,151.7817,stable,507489.5833333333,37.5
2020-05-01,Newcastle,Train,178200,-32.9283,151.7817,stable,507489.5833333333,35.1
2020-06-01,Newcastle,Train,189554,-32.9283,151.7817,stable,507489.5833333333,37.4
2020-07-01,Newcastle,Train,182374,-32.9283,151.7817,stable,507489.5833333333,35.9
2020-08-01,Newcastle,Train,163666,-32.9283,151.7817,stable,507489.5833333333,32.3
2020-09-01,Newcastle,Train,168018,-32.9283,151.7817,stable,507489.5833333333,33.1
2020-10-01,Newcastle,Train,156610,-32.9283,151.7817,stable,507489.5833333333,30.9
2020-11-01,Newcastle,Train,170797,-32.9283,151.7817,stable,507489.5833333333,33.7
2020-12-01,Newcastle,Train,160890,-32.9283,151.7817,stable,507489.5833333333,31.7
2021-01-01,Newcastle,Train,272936,-32.9283,151.7817,stable,507489.5833333333,53.8
2021-02-01,Newcastle,Train,301320,-32.9283,151.7817,stable,507489.5833333333,59.4
2021-03-01,Newcastle,Train,284244,-32.9283,151.7817,stable,507489.5833333333,56.0
2021-04-01,Newcastle,Train,295258,-32.9283,151.7817,stable,507489.5833333333,58.2
2021-05-01,Newcastle,Train,288744,-32.9283,151.7817,stable,507489.5833333333,56.9
2021-06-01,Newcastle,Train,269755,-32.9283,151.7817,stable,507489.5833333333,53.2
2021-07-01,Newcastle,Train,260257,-32.9283,151.7817,stable,507489.5833333333,51.3
2021-08-01,Newcastle,Train,264063,-32.9283,151.7817,stable,507489.5833333333,52.0
2021-09-01,Newcastle,Train,247832,-32.9283,151.7817,stable,507489.5833333333,48.8
2021-10-01,Newcastle,Train,268013,-32.9283,151.7817,stable,507489.5833333333,52.8
2021-11-01,Newcastle,Train,252105,-32.9283,151.7817,stable,507489.5833333333,49.7
2021-12-01,Newcastle,Train,249052,-32.9283,151.7817,stable,507489.5833333333,49.1
2022-01-01,Newcastle,Train,378611,-32.9283,151.7817,stable,507489.5833333333,74.6
2022-02-01,Newcastle,Train,389638,-32.9283,151.7817,stable,507489.5833333333,76.8
2022-03-01,Newcastle,Train,391868,-32.9283,151.7817,stable,507489.5833333333,77.2
2022-04-01,Newcastle,Train,402394,-32.9283,151.7817,stable,507489.5833333333,79.3
2022-05-01,Newcastle,Train,368201,-32.9283,151.7817,stable,507489.5833333333,72.6
2022-06-01,Newcastle,Train,364824,-32.9283,151.7817,stable,507489.5833333333,71.9
2022-07-01,Newcastle,Train,374245,-32.9283,151.7817,stable,507489.5833333333,73.7
2022-08-01,Newcastle,Train,353731,-32.9283,151.7817,stable,507489.5833333333,69.7
2022-09-01,Newcastle,Train,320535,-32.9283,151.7817,stable,507489.5833333333,63.2
2022-10-01,Newcastle,Train,339368,-32.9283,151.7817,stable,507489.5833333333,66.9
2022-11-01,Newcastle,Train,332991,-32.9283,151.7817,stable,507489.5833333333,65.6
2022-12-01,Newcastle,Train,325081,-32.9283,151.7817,stable,507489.5833333333,64.1
2023-01-01,Newcastle,Train,398792,-32.9283,151.7817,stable,507489.5833333333,78.6
2023-02-01,Newcastle,Train,424006,-32.9283,151.7817,stable,507489.5833333333,83.5
2023-03-01,Newcastle,Train,467150,-32.9283,151.7817,stable,507489.5833333333,92.1
2023-04-01,Newcastle,Train,456256,-32.9283,151.7817,stable,507489.5833333333,89.9
2023-05-01,Newcastle,Train,461344,-32.9283,151.7817,stable,507489.5833333333,90.9
2023-06-01,Newcastle,Train,438255,-32.9283,151.7817,stable,507489.5833333333,86.4
2023-07-01,Newcastle,Train,400403,-32.9283,151.7817,stable,507489.5833333333,78.9
2023-08-01,Newcastle,Train,392947,-32.9283,151.7817,stable,507489.5833333333,77.4
2023-09-01,Newcastle,Train,381573,-32.9283,151.7817,stable,507489.5833333333,75.2
2023-10-01,Newcastle,Train,365430,-32.9283,151.7817,stable,507489.5833333333,72.0
2023-11-01,Newcastle,Train,387140,-32.9283,151.7817,stable,507489.5833333333,76.3
2023-12-01,Newcastle,Train,417420,-32.9283,151.7817,stable,507489.5833333333,82.3
2024-01-01,Newcastle,Train,447684,-32.9283,151.7817,stable,507489.5833333333,88.2
2024-02-01,Newcastle,Train,446145,-32.9283,151.7817,stable,507489.5833333333,87.9
2024-03-01,Newcastle,Train,504570,-32.9283,151.7817,stable,507489.5833333333,99.4
2024-04-01,Newcastle,Train,491641,-32.9283,151.7817,stable,507489.5833333333,96.9
2024-05-01,Newcastle,Train,453255,-32.9283,151.7817,stable,507489.5833333333,89.3
2024-06-01,Newcastle,Train,468863,-32.9283,151.7817,stable,507489.5833333333,92.4
2024-07-01,Newcastle,Train,436064,-32.9283,151.7817,stable,507489.5833333333,85.9
2024-08-01,Newcastle,Train,413523,-32.9283,151.7817,stable,507489.5833333333,81.5
2024-09-01,Newcastle,Train,415266,-32.9283,151.7817,stable,507489.5833333333,81.8
2024-10-01,Newcastle,Train,419703,-32.9283,151.7817,stable,507489.5833333333,82.7
2024-11-01,Newcastle,Train,405784,-32.9283,151.7817,stable,507489.5833333333,80.0
2024-12-01,Newcastle,Train,427674,-32.9283,151.7817,stable,507489.5833333333,84.3
2025-01-01,Newcastle,Train,489467,-32.9283,151.7817,stable,507489.5833333333,96.4
2025-02-01,Newcastle,Train,474376,-32.9283,151.7817,stable,507489.5833333333,93.5
2025-03-01,Newcastle,Train,542489,-32.9283,151.7817,stable,507489.5833333333,106.9
2025-04-01,Newcastle,Train,491506,-32.9283,151.7817,stable,507489.5833333333,96.9
2025-05-01,Newcastle,Train,514860,-32.9283,151.7817,stable,507489.5833333333,101.5
2025-06-01,Newcastle,Train,499638,-32.9283,151.7817,stable,507489.5833333333,98.5
2025-07-01,Newcastle,Train,508127,-32.9283,151.7817,stable,507489.5833333333,100.1
2025-08-01,Newcastle,Train,463794,-32.9283,151.7817,stable,507489.5833333333,91.4
2025-09-01,Newcastle,Train,440871,-32.9283,151.7817,stable,507489.5833333333,86.9
2025-10-01,Newcastle,Train,440017,-32.9283,151.7817,stable,507489.5833333333,86.7
2025-11-01,Newcastle,Train,454017,-32.9283,151.7817,stable,507489.5833333333,89.5
2025-12-01,Newcastle,Train,487399,-32.9283,151.7817,stable,507489.5833333333,96.0
2019-01-01,Newcastle,Bus,339653,-32.9283,151.7817,stable,350139.25,97.0
2019-02-01,Newcastle,Bus,342869,-32.9283,151.7817,stable,350139.25,97.9
2019-03-01,Newcastle,Bus,387206,-32.9283,151.7817,stable,350139.25,110.6
2019-04-01,Newcastle,Bus,370960,-32.9283,151.7817,stable,350139.25,105.9
2019-05-01,Newcastle,Bus,384710,-32.9283,151.7817,stable,350139.25,109.9
2019-06-01,Newcastle,Bus,369602,-32.9283,151.7817,stable,350139.25,105.6
2019-07-01,Newcastle,Bus,361403,-32.9283,151.7817,stable,350139.25,103.2
2019-08-01,Newcastle,Bus,345482,-32.9283,151.7817,stable,350139.25,98.7
2019-09-01,Newcastle,Bus,319204,-32.9283,151.7817,stable,350139.25,91.2
2019-10-01,Newcastle,Bus,304393,-32.9283,151.7817,stable,350139.25,86.9
2019-11-01,Newcastle,Bus,327549,-32.9283,151.7817,stable,350139.25,93.5
2019-12-01,Newcastle,Bus,348640,-32.9283,151.7817,stable,350139.25,99.6
2020-01-01,Newcastle,Bus,336353,-32.9283,151.7817,stable,350139.25,96.1
2020-02-01,Newcastle,Bus,376192,-32.9283,151.7817,stable,350139.25,107.4
2020-03-01,Newcastle,Bus,130430,-32.9283,151.7817,stable,350139.25,37.3
2020-04-01,Newcastle,Bus,135401,-32.9283,151.7817,stable,350139.25,38.7
2020-05-01,Newcastle,Bus,133057,-32.9283,151.7817,stable,350139.25,38.0
2020-06-01,Newcastle,Bus,132162,-32.9283,151.7817,stable,350139.25,37.7
2020-07-01,Newcastle,Bus,116077,-32.9283,151.7817,stable,350139.25,33.2
2020-08-01,Newcastle,Bus,121497,-32.9283,151.7817,stable,350139.25,34.7
2020-09-01,Newcastle,Bus,113433,-32.9283,151.7817,stable,350139.25,32.4
2020-10-01,Newcastle,Bus,109906,-32.9283,151.7817,stable,350139.25,31.4
2020-11-01,Newcastle,Bus,107771,-32.9283,151.7817,stable,350139.25,30.8
2020-12-01,Newcastle,Bus,113358,-32.9283,151.7817,stable,350139.25,32.4
2021-01-01,Newcastle,Bus,181918,-32.9283,151.7817,stable,350139.25,52.0
2021-02-01,Newcastle,Bus,210611,-32.9283,151.7817,stable,350139.25,60.2
2021-03-01,Newcastle,Bus,206216,-32.9283,151.7817,stable,350139.25,58.9
2021-04-01,Newcastle,Bus,220102,-32.9283,151.7817,stable,350139.25,62.9
2021-05-01,Newcastle,Bus,206899,-32.9283,151.7817,stable,350139.25,59.1
2021-06-01,Newcastle,Bus,194273,-32.9283,151.7817,stable,350139.25,55.5
2021-07-01,Newcastle,Bus,198351,-32.9283,151.7817,stable,350139.25,56.6
2021-08-01,Newcastle,Bus,177949,-32.9283,151.7817,stable,350139.25,50.8
2021-09-01,Newcastle,Bus,176088,-32.9283,151.7817,stable,350139.25,50.3
2021-10-01,Newcastle,Bus,183068,-32.9283,151.7817,stable,350139.25,52.3
2021-11-01,Newcastle,Bus,187027,-32.9283,151.7817,stable,350139.25,53.4
2021-12-01,Newcastle,Bus,181072,-32.9283,151.7817,stable,350139.25,51.7
2022-01-01,Newcastle,Bus,240644,-32.9283,151.7817,stable,350139.25,68.7
2022-02-01,Newcastle,Bus,257929,-32.9283,151.7817,stable,350139.25,73.7
2022-03-01,Newcastle,Bus,282053,-32.9283,151.7817,stable,350139.25,80.6
2022-04-01,Newcastle,Bus,280106,-32.9283,151.7817,stable,350139.25,80.0
2022-05-01,Newcastle,Bus,282219,-32.9283,151.7817,stable,350139.25,80.6
2022-06-01,Newcastle,Bus,258515,-32.9283,151.7817,stable,350139.25,73.8
2022-07-01,Newcastle,Bus,266325,-32.9283,151.7817,stable,350139.25,76.1
2022-08-01,Newcastle,Bus,241809,-32.9283,151.7817,stable,350139.25,69.1
2022-09-01,Newcastle,Bus,234471,-32.9283,151.7817,stable,350139.25,67.0
2022-10-01,Newcastle,Bus,243644,-32.9283,151.7817,stable,350139.25,69.6
2022-11-01,Newcastle,Bus,235083,-32.9283,151.7817,stable,350139.25,67.1
2022-12-01,Newcastle,Bus,250662,-32.9283,151.7817,stable,350139.25,71.6
2023-01-01,Newcastle,Bus,302011,-32.9283,151.7817,stable,350139.25,86.3
2023-02-01,Newcastle,Bus,290310,-32.9283,151.7817,stable,350139.25,82.9
2023-03-01,Newcastle,Bus,318233,-32.9283,151.7817,stable,350139.25,90.9
2023-04-01,Newcastle,Bus,329801,-32.9283,151.7817,stable,350139.25,94.2
2023-05-01,Newcastle,Bus,316084,-32.9283,151.7817,stable,350139.25,90.3
2023-06-01,Newcastle,Bus,299200,-32.9283,151.7817,stable,350139.25,85.5
2023-07-01,Newcastle,Bus,279184,-32.9283,151.7817,stable,350139.25,79.7
2023-08-01,Newcastle,Bus,287690,-32.9283,151.7817,stable,350139.25,82.2
2023-09-01,Newcastle,Bus,267277,-32.9283,151.7817,stable,350139.25,76.3
2023-10-01,Newcastle,Bus,273810,-32.9283,151.7817,stable,350139.25,78.2
2023-11-01,Newcastle,Bus,271205,-32.9283,151.7817,stable,350139.25,77.5
2023-12-01,Newcastle,Bus,288667,-32.9283,151.7817,stable,350139.25,82.4
2024-01-01,Newcastle,Bus,309388,-32.9283,151.7817,stable,350139.25,88.4
2024-02-01,Newcastle,Bus,309609,-32.9283,151.7817,stable,350139.25,88.4
2024-03-01,Newcastle,Bus,351780,-32.9283,151.7817,stable,350139.25,100.5
2024-04-01,Newcastle,Bus,334180,-32.9283,151.7817,stable,350139.25,95.4
2024-05-01,Newcastle,Bus,356958,-32.9283,151.7817,stable,350139.25,101.9
2024-06-01,Newcastle,Bus,318737,-32.9283,151.7817,stable,350139.25,91.0
2024-07-01,Newcastle,Bus,359796,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,102.8
2024-08-01,Newcastle,Bus,344145,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,98.3
2024-09-01,Newcastle,Bus,300483,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,85.8
2024-10-01,Newcastle,Bus,318148,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,90.9
2024-11-01,Newcastle,Bus,311436,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,88.9
2024-12-01,Newcastle,Bus,338392,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,96.6
2025-01-01,Newcastle,Bus,370692,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,105.9
2025-02-01,Newcastle,Bus,397900,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,113.6
2025-03-01,Newcastle,Bus,371387,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,106.1
2025-04-01,Newcastle,Bus,396969,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,113.4
2025-05-01,Newcastle,Bus,401119,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,114.6
2025-06-01,Newcastle,Bus,356327,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,101.8
2025-07-01,Newcastle,Bus,344034,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,98.3
2025-08-01,Newcastle,Bus,360007,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,102.8
2025-09-01,Newcastle,Bus,332321,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,94.9
2025-10-01,Newcastle,Bus,329156,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,94.0
2025-11-01,Newcastle,Bus,340464,-32.9283,151.7817,synthetic allocation change from July 2024,350139.25,97.2
